94,0,3%,6x6,-0.094,0.233,-0.473,0.128
94,0,3%,8x8,-0.083,0.165,-0.311,0.191
94,0,3%,10x10,-0.109,0.041,-0.451,0.018
94,0,3%,12x12,-0.011,0.479,-0.044,0.776
94,0,3%,15x15,0.041,0.165,0.107,0.365
94,0,5%,6x6,0.094,0.086,0.218,0.388
94,0,5%,8x8,0.022,0.285,0.063,0.767
94,0,5%,10x10,0.033,0.212,0.114,0.507
94,0,5%,12x12,0.064,0.06,0.178,0.203
94,0,5%,15x15,0.046,0.097,0.131,0.259
94,0,10%,6x6,0.152,0.022,0.351,0.123
94,0,10%,8x8,0.076,0.087,0.171,0.397
94,0,10%,10x10,-0.012,0.483,-0.031,0.865
94,0,10%,12x12,-0.045,0.195,-0.149,0.352
94,0,10%,15x15,-0.064,0.047,-0.254,0.058
94,0,20%,6x6,0.064,0.15,0.187,0.467
94,0,20%,8x8,0.086,0.065,0.221,0.257
94,0,20%,10x10,-0.005,0.462,-0.024,0.895
94,0,20%,12x12,0.02,0.273,0.065,0.664
94,0,20%,15x15,0.045,0.078,0.143,0.22
94,0,50%,6x6,-0.022,0.469,-0.09,0.758
94,0,50%,8x8,0.031,0.244,0.102,0.628
94,0,50%,10x10,0.003,0.407,0.008,0.964
94,0,50%,12x12,0.032,0.191,0.122,0.39
94,0,50%,15x15,-0.037,0.18,-0.153,0.241
94,0,100%,6x6,0.065,0.149,0.201,0.427
94,0,100%,8x8,0.075,0.089,0.214,0.279
94,0,100%,10x10,0.044,0.157,0.135,0.425
94,0,100%,12x12,-0.015,0.429,-0.053,0.734
94,0,100%,15x15,-0.066,0.039,-0.262,0.05
94,0.2,3%,6x6,0.207,0.004,0.511,0.008
94,0.2,3%,8x8,0.115,0.025,0.295,0.113
94,0.2,3%,10x10,-0.002,0.442,-0.014,0.939
94,0.2,3%,12x12,0.067,0.076,0.16,0.256
94,0.2,3%,15x15,0.034,0.206,0.081,0.499
94,0.2,5%,6x6,-0.082,0.276,-0.256,0.391
94,0.2,5%,8x8,-0.003,0.422,-0.019,0.932
94,0.2,5%,10x10,-0.05,0.232,-0.172,0.368
94,0.2,5%,12x12,0.017,0.298,0.058,0.697
94,0.2,5%,15x15,0.012,0.328,0.039,0.755
94,0.2,10%,6x6,-0.149,0.09,-0.59,0.056
94,0.2,10%,8x8,-0.073,0.199,-0.276,0.246
94,0.2,10%,10x10,-0.036,0.317,-0.169,0.374
94,0.2,10%,12x12,-0.024,0.347,-0.092,0.56
94,0.2,10%,15x15,-0.101,0.003,-0.405,0.003
94,0.2,20%,6x6,-0.065,0.344,-0.271,0.368
94,0.2,20%,8x8,0.023,0.282,0.077,0.718
94,0.2,20%,10x10,-0.005,0.466,-0.017,0.924
94,0.2,20%,12x12,-0.035,0.267,-0.133,0.406
94,0.2,20%,15x15,-0.02,0.325,-0.079,0.536
94,0.2,50%,6x6,-0.041,0.446,-0.145,0.624
94,0.2,50%,8x8,0.014,0.328,0.039,0.856
94,0.2,50%,10x10,-0.056,0.197,-0.206,0.28
94,0.2,50%,12x12,-0.061,0.111,-0.229,0.158
94,0.2,50%,15x15,-0.035,0.19,-0.168,0.197
94,0.2,100%,6x6,0.069,0.139,0.157,0.538
94,0.2,100%,8x8,0.096,0.049,0.254,0.184
94,0.2,100%,10x10,0.067,0.076,0.185,0.262
94,0.2,100%,12x12,0.01,0.35,0.033,0.826
94,0.2,100%,15x15,-0.041,0.15,-0.149,0.253
94,0.4,3%,6x6,-0.115,0.168,-0.46,0.134
94,0.4,3%,8x8,-0.075,0.194,-0.288,0.223
94,0.4,3%,10x10,-0.065,0.171,-0.212,0.264
94,0.4,3%,12x12,-0.023,0.386,-0.079,0.599
94,0.4,3%,15x15,0.062,0.095,0.148,0.196
94,0.4,5%,6x6,0.148,0.025,0.356,0.116
94,0.4,5%,8x8,0.137,0.011,0.34,0.059
94,0.4,5%,10x10,0.016,0.31,0.065,0.709
94,0.4,5%,12x12,0.066,0.055,0.188,0.177
94,0.4,5%,15x15,-0.019,0.357,-0.062,0.623
94,0.4,10%,6x6,0.195,0.006,0.461,0.021
94,0.4,10%,8x8,-0.033,0.399,-0.111,0.629
94,0.4,10%,10x10,-0.019,0.432,-0.065,0.725
94,0.4,10%,12x12,-0.009,0.478,-0.04,0.796
94,0.4,10%,15x15,-0.051,0.098,-0.2,0.13
94,0.4,20%,6x6,0.024,0.28,0.108,0.687
94,0.4,20%,8x8,0.02,0.296,0.073,0.73
94,0.4,20%,10x10,0.065,0.081,0.192,0.243
94,0.4,20%,12x12,0.081,0.024,0.265,0.046
94,0.4,20%,15x15,0.019,0.25,0.086,0.475
94,0.4,50%,6x6,-0.001,0.381,0.005,0.986
94,0.4,50%,8x8,0.051,0.161,0.151,0.459
94,0.4,50%,10x10,0.043,0.159,0.145,0.389
94,0.4,50%,12x12,0.052,0.091,0.16,0.258
94,0.4,50%,15x15,0.012,0.316,0.019,0.876
94,0.4,100%,6x6,0.072,0.13,0.249,0.291
94,0.4,100%,8x8,0.117,0.024,0.287,0.122
94,0.4,100%,10x10,0.094,0.026,0.264,0.092
94,0.4,100%,12x12,0.045,0.121,0.111,0.444
94,0.4,100%,15x15,-0.003,0.489,-0.009,0.94
94,0.8,3%,6x6,0.069,0.139,0.161,0.537
94,0.8,3%,8x8,0.032,0.24,0.095,0.652
94,0.8,3%,10x10,0.07,0.083,0.211,0.192
94,0.8,3%,12x12,-0.017,0.434,-0.053,0.729
94,0.8,3%,15x15,0.069,0.066,0.154,0.175
94,0.8,5%,6x6,-0.021,0.468,-0.073,0.802
94,0.8,5%,8x8,0.041,0.199,0.123,0.554
94,0.8,5%,10x10,0.063,0.086,0.205,0.209
94,0.8,5%,12x12,0.041,0.146,0.128,0.377
94,0.8,5%,15x15,0.011,0.345,0.034,0.785
94,0.8,10%,6x6,0.019,0.298,0.082,0.762
94,0.8,10%,8x8,0.095,0.05,0.302,0.101
94,0.8,10%,10x10,0.158,0.001,0.418,0.002
94,0.8,10%,12x12,0.095,0.011,0.254,0.057
94,0.8,10%,15x15,0.06,0.035,0.19,0.093
94,0.8,20%,6x6,0.11,0.061,0.283,0.235
94,0.8,20%,8x8,0.155,0.006,0.408,0.016
94,0.8,20%,10x10,0.112,0.011,0.294,0.055
94,0.8,20%,12x12,0.093,0.012,0.251,0.061
94,0.8,20%,15x15,0.076,0.011,0.221,0.047
94,0.8,50%,6x6,0.069,0.138,0.269,0.265
94,0.8,50%,8x8,0.163,0.004,0.455,0.004
94,0.8,50%,10x10,0.192,0.0,0.481,0.0
94,0.8,50%,12x12,0.204,0.0,0.502,0.0
94,0.8,50%,15x15,0.191,0.0,0.47,0.0
94,0.8,100%,6x6,0.085,0.102,0.299,0.208
94,0.8,100%,8x8,0.179,0.002,0.462,0.004
94,0.8,100%,10x10,0.2,0.0,0.492,0.0
94,0.8,100%,12x12,0.202,0.0,0.488,0.0
94,0.8,100%,15x15,0.189,0.0,0.453,0.0
94,0.999,3%,6x6,0.351,0.0,0.789,0.0
94,0.999,3%,8x8,0.591,0.0,0.939,0.0
94,0.999,3%,10x10,0.691,0.0,0.957,0.0
94,0.999,3%,12x12,0.714,0.0,0.954,0.0
94,0.999,3%,15x15,0.801,0.0,0.943,0.0
94,0.999,5%,6x6,0.353,0.0,0.782,0.0
94,0.999,5%,8x8,0.572,0.0,0.945,0.0
94,0.999,5%,10x10,0.693,0.0,0.973,0.0
94,0.999,5%,12x12,0.766,0.0,0.981,0.0
94,0.999,5%,15x15,0.834,0.0,0.976,0.0
94,0.999,10%,6x6,0.338,0.0,0.746,0.0
94,0.999,10%,8x8,0.576,0.0,0.946,0.0
94,0.999,10%,10x10,0.701,0.0,0.973,0.0
94,0.999,10%,12x12,0.772,0.0,0.986,0.0
94,0.999,10%,15x15,0.83,0.0,0.987,0.0
94,0.999,20%,6x6,0.373,0.0,0.787,0.0
94,0.999,20%,8x8,0.589,0.0,0.955,0.0
94,0.999,20%,10x10,0.711,0.0,0.979,0.0
94,0.999,20%,12x12,0.788,0.0,0.989,0.0
94,0.999,20%,15x15,0.844,0.0,0.992,0.0
94,0.999,50%,6x6,0.364,0.0,0.803,0.0
94,0.999,50%,8x8,0.592,0.0,0.956,0.0
94,0.999,50%,10x10,0.714,0.0,0.981,0.0
94,0.999,50%,12x12,0.79,0.0,0.99,0.0
94,0.999,50%,15x15,0.854,0.0,0.994,0.0
94,0.999,100%,6x6,0.362,0.0,0.808,0.0
94,0.999,100%,8x8,0.592,0.0,0.956,0.0
94,0.999,100%,10x10,0.715,0.0,0.981,0.0
94,0.999,100%,12x12,0.791,0.0,0.99,0.0
94,0.999,100%,15x15,0.854,0.0,0.995,0.0
