605,0,3%,6x6,-0.051,0.4,-0.201,0.505
605,0,3%,8x8,0.095,0.049,0.258,0.178
605,0,3%,10x10,-0.125,0.023,-0.466,0.02
605,0,3%,12x12,0.008,0.375,0.007,0.962
605,0,3%,15x15,0.012,0.355,0.034,0.779
605,0,5%,6x6,0.018,0.303,0.057,0.837
605,0,5%,8x8,-0.052,0.296,-0.18,0.433
605,0,5%,10x10,0.004,0.399,-0.001,0.997
605,0,5%,12x12,-0.038,0.249,-0.137,0.387
605,0,5%,15x15,0.046,0.094,0.139,0.233
605,0,10%,6x6,0.112,0.058,0.339,0.14
605,0,10%,8x8,-0.029,0.42,-0.096,0.673
605,0,10%,10x10,0.05,0.13,0.143,0.395
605,0,10%,12x12,-0.008,0.491,-0.059,0.704
605,0,10%,15x15,-0.004,0.496,-0.011,0.931
605,0,20%,6x6,-0.202,0.026,-0.831,0.005
605,0,20%,8x8,-0.035,0.39,-0.13,0.57
605,0,20%,10x10,-0.021,0.42,-0.089,0.63
605,0,20%,12x12,-0.005,0.482,-0.026,0.866
605,0,20%,15x15,-0.005,0.489,-0.022,0.859
605,0,50%,6x6,-0.04,0.449,-0.143,0.63
605,0,50%,8x8,0.132,0.014,0.333,0.065
605,0,50%,10x10,0.045,0.153,0.13,0.444
605,0,50%,12x12,0.037,0.159,0.125,0.386
605,0,50%,15x15,0.054,0.047,0.184,0.106
605,0,100%,6x6,-0.102,0.208,-0.305,0.32
605,0,100%,8x8,0.047,0.176,0.124,0.55
605,0,100%,10x10,0.029,0.232,0.069,0.691
605,0,100%,12x12,0.02,0.274,0.064,0.669
605,0,100%,15x15,0.02,0.244,0.067,0.576
605,0.2,3%,6x6,-0.032,0.485,0.004,0.988
605,0.2,3%,8x8,0.041,0.199,0.125,0.548
605,0.2,3%,10x10,-0.01,0.493,-0.018,0.92
605,0.2,3%,12x12,0.042,0.155,0.128,0.372
605,0.2,3%,15x15,-0.037,0.245,-0.079,0.521
605,0.2,5%,6x6,-0.059,0.368,-0.271,0.363
605,0.2,5%,8x8,0.013,0.334,0.051,0.814
605,0.2,5%,10x10,0.038,0.191,0.09,0.603
605,0.2,5%,12x12,0.074,0.041,0.203,0.141
605,0.2,5%,15x15,0.105,0.003,0.257,0.018
605,0.2,10%,6x6,-0.11,0.181,-0.387,0.212
605,0.2,10%,8x8,-0.133,0.041,-0.418,0.082
605,0.2,10%,10x10,-0.068,0.138,-0.298,0.126
605,0.2,10%,12x12,-0.03,0.307,-0.107,0.497
605,0.2,10%,15x15,-0.018,0.35,-0.062,0.625
605,0.2,20%,6x6,-0.06,0.361,-0.161,0.585
605,0.2,20%,8x8,-0.101,0.102,-0.363,0.13
605,0.2,20%,10x10,-0.106,0.037,-0.425,0.032
605,0.2,20%,12x12,-0.068,0.085,-0.28,0.089
605,0.2,20%,15x15,-0.06,0.057,-0.249,0.062
605,0.2,50%,6x6,-0.171,0.056,-0.678,0.028
605,0.2,50%,8x8,-0.025,0.449,-0.089,0.697
605,0.2,50%,10x10,-0.065,0.152,-0.317,0.095
605,0.2,50%,12x12,-0.011,0.46,-0.014,0.927
605,0.2,50%,15x15,-0.004,0.49,-0.005,0.966
605,0.2,100%,6x6,-0.097,0.224,-0.278,0.355
605,0.2,100%,8x8,0.047,0.174,0.125,0.546
605,0.2,100%,10x10,0.039,0.179,0.123,0.473
605,0.2,100%,12x12,0.039,0.152,0.127,0.378
605,0.2,100%,15x15,0.046,0.075,0.155,0.181
605,0.4,3%,6x6,-0.136,0.115,-0.673,0.024
605,0.4,3%,8x8,0.015,0.322,0.036,0.869
605,0.4,3%,10x10,-0.013,0.48,-0.049,0.787
605,0.4,3%,12x12,-0.002,0.456,-0.004,0.979
605,0.4,3%,15x15,-0.005,0.486,-0.006,0.959
