519,0,3%,6x6,-0.034,0.477,-0.111,0.707
519,0,3%,8x8,0.014,0.327,0.042,0.846
519,0,3%,10x10,0.127,0.008,0.311,0.039
519,0,3%,12x12,0.089,0.037,0.18,0.195
519,0,3%,15x15,0.082,0.039,0.159,0.166
519,0,5%,6x6,-0.097,0.221,-0.368,0.233
519,0,5%,8x8,-0.035,0.386,-0.13,0.573
519,0,5%,10x10,0.02,0.285,0.07,0.691
519,0,5%,12x12,-0.068,0.097,-0.245,0.131
519,0,5%,15x15,0.037,0.149,0.116,0.317
519,0,10%,6x6,-0.071,0.317,-0.306,0.319
519,0,10%,8x8,0.047,0.177,0.159,0.436
519,0,10%,10x10,0.014,0.325,0.045,0.8
519,0,10%,12x12,-0.003,0.468,-0.01,0.946
519,0,10%,15x15,-0.015,0.384,-0.023,0.855
519,0,20%,6x6,-0.021,0.465,-0.074,0.799
519,0,20%,8x8,0.051,0.161,0.072,0.73
519,0,20%,10x10,-0.036,0.312,-0.111,0.553
519,0,20%,12x12,-0.005,0.481,-0.032,0.833
519,0,20%,15x15,-0.013,0.407,-0.043,0.732
519,0,50%,6x6,0.021,0.289,0.035,0.899
519,0,50%,8x8,0.1,0.043,0.243,0.208
519,0,50%,10x10,0.09,0.03,0.256,0.102
519,0,50%,12x12,0.081,0.023,0.244,0.071
519,0,50%,15x15,0.081,0.007,0.252,0.021
519,0,100%,6x6,0.025,0.273,0.012,0.965
519,0,100%,8x8,0.089,0.059,0.211,0.283
519,0,100%,10x10,0.054,0.115,0.153,0.364
519,0,100%,12x12,0.034,0.177,0.111,0.446
519,0,100%,15x15,0.011,0.328,0.04,0.746
519,0.2,3%,6x6,-0.158,0.074,-0.767,0.01
519,0.2,3%,8x8,-0.076,0.192,-0.298,0.21
519,0.2,3%,10x10,-0.119,0.029,-0.483,0.014
519,0.2,3%,12x12,-0.047,0.207,-0.181,0.262
519,0.2,3%,15x15,0.006,0.397,-0.003,0.977
519,0.2,5%,6x6,0.03,0.256,0.134,0.613
519,0.2,5%,8x8,0.133,0.013,0.344,0.055
519,0.2,5%,10x10,0.145,0.002,0.345,0.019
519,0.2,5%,12x12,0.037,0.174,0.103,0.476
519,0.2,5%,15x15,0.057,0.063,0.157,0.175
519,0.2,10%,6x6,0.026,0.271,0.092,0.73
519,0.2,10%,8x8,0.06,0.128,0.167,0.41
519,0.2,10%,10x10,0.051,0.127,0.156,0.353
519,0.2,10%,12x12,0.118,0.002,0.319,0.012
519,0.2,10%,15x15,0.064,0.025,0.208,0.065
519,0.2,20%,6x6,-0.194,0.032,-0.651,0.034
519,0.2,20%,8x8,-0.017,0.491,-0.062,0.784
519,0.2,20%,10x10,-0.046,0.251,-0.179,0.346
519,0.2,20%,12x12,0.012,0.335,0.057,0.702
519,0.2,20%,15x15,-0.005,0.492,-0.018,0.885
519,0.2,50%,6x6,0.011,0.327,0.054,0.845
519,0.2,50%,8x8,0.005,0.376,0.014,0.948
519,0.2,50%,10x10,0.026,0.25,0.074,0.673
519,0.2,50%,12x12,-0.035,0.264,-0.125,0.432
519,0.2,50%,15x15,0.001,0.438,0.012,0.926
519,0.2,100%,6x6,0.037,0.232,0.093,0.731
519,0.2,100%,8x8,0.107,0.034,0.247,0.201
519,0.2,100%,10x10,0.073,0.061,0.209,0.198
519,0.2,100%,12x12,0.061,0.061,0.171,0.222
519,0.2,100%,15x15,0.042,0.093,0.137,0.242
519,0.4,3%,6x6,0.034,0.243,0.101,0.708
519,0.4,3%,8x8,0.079,0.078,0.206,0.285
519,0.4,3%,10x10,0.019,0.295,0.063,0.718
519,0.4,3%,12x12,0.002,0.424,0.001,0.997
519,0.4,3%,15x15,0.099,0.021,0.227,0.037
519,0.4,5%,6x6,0.051,0.186,0.195,0.434
519,0.4,5%,8x8,0.038,0.213,0.105,0.613
519,0.4,5%,10x10,0.025,0.255,0.074,0.671
519,0.4,5%,12x12,-0.064,0.099,-0.24,0.143
519,0.4,5%,15x15,-0.016,0.389,-0.057,0.653
519,0.4,10%,6x6,-0.006,0.401,-0.018,0.948
519,0.4,10%,8x8,-0.059,0.261,-0.209,0.373
519,0.4,10%,10x10,-0.035,0.323,-0.118,0.53
519,0.4,10%,12x12,0.004,0.406,0.01,0.948
519,0.4,10%,15x15,0.009,0.353,0.03,0.804
519,0.4,20%,6x6,-0.003,0.387,0.011,0.969
519,0.4,20%,8x8,-0.029,0.422,-0.082,0.717
519,0.4,20%,10x10,0.079,0.048,0.222,0.168
519,0.4,20%,12x12,0.054,0.083,0.176,0.209
519,0.4,20%,15x15,0.119,0.0,0.357,0.0
519,0.4,50%,6x6,-0.027,0.494,-0.075,0.797
519,0.4,50%,8x8,0.076,0.085,0.19,0.342
519,0.4,50%,10x10,0.046,0.148,0.137,0.417
519,0.4,50%,12x12,0.046,0.116,0.15,0.293
519,0.4,50%,15x15,0.063,0.028,0.213,0.056
519,0.4,100%,6x6,0.052,0.185,0.116,0.665
519,0.4,100%,8x8,0.126,0.017,0.282,0.134
519,0.4,100%,10x10,0.095,0.024,0.296,0.052
519,0.4,100%,12x12,0.096,0.01,0.282,0.032
519,0.4,100%,15x15,0.085,0.006,0.246,0.025
519,0.8,3%,6x6,-0.017,0.45,-0.026,0.927
519,0.8,3%,8x8,0.063,0.123,0.14,0.494
519,0.8,3%,10x10,0.02,0.289,0.052,0.767
519,0.8,3%,12x12,0.06,0.088,0.167,0.233
519,0.8,3%,15x15,0.004,0.417,0.009,0.938
519,0.8,5%,6x6,0.096,0.083,0.214,0.396
519,0.8,5%,8x8,0.1,0.042,0.233,0.232
519,0.8,5%,10x10,0.174,0.0,0.392,0.006
519,0.8,5%,12x12,0.078,0.037,0.193,0.16
519,0.8,5%,15x15,0.109,0.003,0.257,0.018
519,0.8,10%,6x6,0.084,0.105,0.312,0.179
519,0.8,10%,8x8,0.139,0.011,0.301,0.104
519,0.8,10%,10x10,0.187,0.0,0.442,0.001
519,0.8,10%,12x12,0.154,0.0,0.399,0.001
519,0.8,10%,15x15,0.184,0.0,0.457,0.0
519,0.8,20%,6x6,0.137,0.032,0.259,0.29
519,0.8,20%,8x8,0.178,0.002,0.357,0.043
519,0.8,20%,10x10,0.2,0.0,0.444,0.001
519,0.8,20%,12x12,0.178,0.0,0.432,0.0
519,0.8,20%,15x15,0.192,0.0,0.46,0.0
519,0.8,50%,6x6,0.137,0.032,0.267,0.273
519,0.8,50%,8x8,0.201,0.001,0.398,0.02
519,0.8,50%,10x10,0.243,0.0,0.52,0.0
519,0.8,50%,12x12,0.292,0.0,0.629,0.0
519,0.8,50%,15x15,0.285,0.0,0.637,0.0
519,0.8,100%,6x6,0.122,0.047,0.34,0.127
519,0.8,100%,8x8,0.206,0.0,0.408,0.016
519,0.8,100%,10x10,0.201,0.0,0.468,0.0
519,0.8,100%,12x12,0.246,0.0,0.563,0.0
519,0.8,100%,15x15,0.279,0.0,0.619,0.0
519,0.999,3%,6x6,0.824,0.0,0.976,0.0
519,0.999,3%,8x8,0.906,0.0,0.987,0.0
519,0.999,3%,10x10,0.929,0.0,0.989,0.0
519,0.999,3%,12x12,0.95,0.0,0.988,0.0
519,0.999,3%,15x15,0.963,0.0,0.99,0.0
519,0.999,5%,6x6,0.836,0.0,0.983,0.0
519,0.999,5%,8x8,0.909,0.0,0.989,0.0
519,0.999,5%,10x10,0.935,0.0,0.991,0.0
519,0.999,5%,12x12,0.95,0.0,0.991,0.0
519,0.999,5%,15x15,0.961,0.0,0.992,0.0
519,0.999,10%,6x6,0.837,0.0,0.984,0.0
519,0.999,10%,8x8,0.91,0.0,0.989,0.0
519,0.999,10%,10x10,0.937,0.0,0.993,0.0
519,0.999,10%,12x12,0.953,0.0,0.995,0.0
519,0.999,10%,15x15,0.967,0.0,0.996,0.0
519,0.999,20%,6x6,0.841,0.0,0.984,0.0
519,0.999,20%,8x8,0.91,0.0,0.991,0.0
519,0.999,20%,10x10,0.939,0.0,0.994,0.0
519,0.999,20%,12x12,0.955,0.0,0.996,0.0
519,0.999,20%,15x15,0.969,0.0,0.997,0.0
519,0.999,50%,6x6,0.84,0.0,0.984,0.0
519,0.999,50%,8x8,0.91,0.0,0.991,0.0
519,0.999,50%,10x10,0.94,0.0,0.994,0.0
519,0.999,50%,12x12,0.957,0.0,0.996,0.0
519,0.999,50%,15x15,0.97,0.0,0.998,0.0
519,0.999,100%,6x6,0.839,0.0,0.985,0.0
519,0.999,100%,8x8,0.91,0.0,0.99,0.0
519,0.999,100%,10x10,0.94,0.0,0.994,0.0
519,0.999,100%,12x12,0.957,0.0,0.996,0.0
519,0.999,100%,15x15,0.97,0.0,0.998,0.0
