570,0,3%,6x6,-0.07,0.322,-0.225,0.456
570,0,3%,8x8,0.028,0.256,0.107,0.61
570,0,3%,10x10,-0.004,0.452,-0.037,0.84
570,0,3%,12x12,-0.064,0.131,-0.195,0.221
570,0,3%,15x15,-0.011,0.458,-0.037,0.759
570,0,5%,6x6,0.119,0.05,0.299,0.208
570,0,5%,8x8,0.042,0.197,0.099,0.637
570,0,5%,10x10,0.021,0.281,0.075,0.666
570,0,5%,12x12,-0.004,0.475,-0.022,0.887
570,0,5%,15x15,0.047,0.098,0.131,0.258
570,0,10%,6x6,-0.01,0.418,-0.205,0.481
570,0,10%,8x8,-0.039,0.367,-0.122,0.592
570,0,10%,10x10,-0.067,0.142,-0.241,0.214
570,0,10%,12x12,-0.069,0.079,-0.257,0.117
570,0,10%,15x15,-0.028,0.252,-0.102,0.428
570,0,20%,6x6,-0.046,0.423,-0.177,0.553
570,0,20%,8x8,0.014,0.33,0.051,0.813
570,0,20%,10x10,-0.003,0.449,-0.002,0.992
570,0,20%,12x12,-0.001,0.445,-0.006,0.967
570,0,20%,15x15,0.005,0.392,0.026,0.833
570,0,50%,6x6,0.024,0.28,0.04,0.884
570,0,50%,8x8,-0.03,0.414,-0.084,0.711
570,0,50%,10x10,-0.001,0.432,-0.0,0.998
570,0,50%,12x12,-0.008,0.495,-0.024,0.875
570,0,50%,15x15,0.009,0.354,0.04,0.744
570,0,100%,6x6,-0.041,0.447,-0.142,0.631
570,0,100%,8x8,-0.068,0.217,-0.195,0.406
570,0,100%,10x10,0.006,0.38,0.013,0.94
570,0,100%,12x12,0.0,0.435,-0.004,0.98
570,0,100%,15x15,-0.045,0.123,-0.168,0.2
570,0.2,3%,6x6,0.06,0.162,0.142,0.591
570,0.2,3%,8x8,-0.004,0.433,-0.023,0.916
570,0.2,3%,10x10,-0.016,0.46,-0.052,0.776
570,0.2,3%,12x12,-0.063,0.156,-0.204,0.201
570,0.2,3%,15x15,-0.113,0.02,-0.301,0.018
570,0.2,5%,6x6,-0.133,0.121,-0.513,0.099
570,0.2,5%,8x8,-0.088,0.143,-0.305,0.202
570,0.2,5%,10x10,-0.01,0.496,-0.035,0.847
570,0.2,5%,12x12,0.023,0.261,0.09,0.535
570,0.2,5%,15x15,0.021,0.265,0.057,0.634
570,0.2,10%,6x6,-0.017,0.449,-0.08,0.783
570,0.2,10%,8x8,-0.007,0.446,-0.043,0.849
570,0.2,10%,10x10,0.004,0.398,0.021,0.908
570,0.2,10%,12x12,-0.044,0.2,-0.175,0.276
570,0.2,10%,15x15,0.017,0.269,0.055,0.652
570,0.2,20%,6x6,0.131,0.037,0.358,0.114
570,0.2,20%,8x8,0.121,0.021,0.258,0.179
570,0.2,20%,10x10,0.005,0.391,0.004,0.981
570,0.2,20%,12x12,0.037,0.158,0.114,0.431
570,0.2,20%,15x15,-0.034,0.2,-0.132,0.309
570,0.2,50%,6x6,0.036,0.237,0.113,0.674
570,0.2,50%,8x8,0.082,0.072,0.215,0.274
570,0.2,50%,10x10,0.074,0.058,0.229,0.154
570,0.2,50%,12x12,0.027,0.223,0.078,0.598
570,0.2,50%,15x15,0.014,0.3,0.061,0.612
570,0.2,100%,6x6,-0.024,0.48,-0.092,0.752
570,0.2,100%,8x8,-0.047,0.324,-0.115,0.616
570,0.2,100%,10x10,0.019,0.292,0.06,0.732
570,0.2,100%,12x12,0.017,0.293,0.053,0.725
570,0.2,100%,15x15,-0.026,0.272,-0.096,0.454
570,0.4,3%,6x6,0.041,0.217,0.115,0.667
570,0.4,3%,8x8,-0.008,0.453,-0.023,0.918
570,0.4,3%,10x10,0.03,0.238,0.115,0.498
570,0.4,3%,12x12,-0.008,0.5,-0.005,0.972
