0,0,100%,6x6,-0.112,0.177,-0.482,0.121
0,0.2,100%,6x6,-0.101,0.21,-0.439,0.158
0,0.4,100%,6x6,-0.089,0.251,-0.389,0.209
0,0.8,100%,6x6,-0.046,0.424,-0.231,0.445
0,0.999,100%,6x6,0.594,0.0,0.846,0.0
